School ID, Category, Category Type, Year, Composite Score Mean, Total Tested
609741,Race,Native American,2005,,3
609741,Race,Hispanic,2006,16.6,173
609741,Race,Black,2006,15.7,41
609741,Race,White,2006,18.8,22
609741,Race,Asian / Pacific,2006,,9
609741,Race,White,2007,18.1,19
609741,Race,Hispanic,2007,17.1,187
609741,Race,Asian / Pacific,2007,,2
609741,Race,Black,2007,16.4,40
609741,Race,Other,2008,,3
609741,Race,Asian / Pacific,2008,20.0,13
609741,Race,Hispanic,2008,17.6,200
609741,Race,Black,2008,15.7,40
609741,Race,White,2008,,7
609741,Race,Asian / Pacific,2009,,7
609741,Race,Other,2009,,8
609741,Race,White,2009,17.9,16
609741,Race,Hispanic,2009,17.0,271
609741,Race,Native American,2009,,1
609741,Race,Black,2009,15.5,30
609741,Race,Other,2010,,4
609741,Race,Black,2010,17.3,33
609741,Race,White,2010,,8
609741,Race,Asian / Pacific,2010,,4
609741,Race,Hispanic,2010,17.6,250
609741,Race,Asian / Pacific,2011,,3
609741,Race,White,2011,17.8,12
609741,Race,Black,2011,15.5,38
609741,Race,Other,2011,,2
609741,Race,Hispanic,2011,17.5,295
609741,Race,Other,2012,,2
609741,Race,Asian / Pacific,2012,,4
609741,Race,Hispanic,2012,17.9,313
609741,Race,Native American,2012,,1
609741,Race,Black,2012,16.6,22
609741,Race,White,2012,18.3,14
609741,Race,Asian / Pacific,2013,16.3,15
609741,Race,White,2013,19.5,12
609741,Race,Other,2013,,1
609741,Race,Hispanic,2013,17.2,302
609741,Race,Native American,2013,,1
609741,Race,Black,2013,18.8,19
609741,Race,White,2014,16.7,14
609741,Race,Hispanic,2014,17.4,357
609741,Race,Black,2014,16.3,27
609741,Race,Native American,2014,,3
609741,Race,Asian / Pacific,2014,16.7,39
609741,Race,Asian / Pacific,2015,,2
609741,Race,White,2015,18.2,11
609741,Race,Other,2015,,1
609741,Race,Hispanic,2015,17.1,333
609741,Race,Black,2015,15.4,16
609713,Race,Hispanic,2001,,2
609713,Race,Black,2001,16.1,242
609713,Race,Native American,2002,,1
609713,Race,Black,2002,16.5,315
609713,Race,White,2002,,2
609713,Race,Hispanic,2002,,1
609713,Race,Asian / Pacific,2002,,1
609713,Race,Other,2003,,1
609713,Race,Hispanic,2003,,1
609713,Race,Black,2003,16.4,312
609713,Race,White,2003,,1
609713,Race,Black,2004,16.5,320
609713,Race,White,2004,,1
609713,Race,Hispanic,2004,,2
609713,Race,Hispanic,2005,,3
609713,Race,Black,2005,16.4,336
609713,Race,Black,2006,16.2,254
609713,Race,Hispanic,2006,,1
609713,Race,White,2006,,1
609713,Race,White,2007,,2
609713,Race,Hispanic,2007,,2
609713,Race,Black,2007,16.1,420
609713,Race,Native American,2007,,1
609713,Race,Other,2008,,1
609713,Race,Hispanic,2008,,3
609713,Race,Black,2008,15.7,420
609713,Race,Black,2009,15.8,371
609713,Race,Other,2009,,1
609713,Race,Black,2010,15.3,386
609713,Race,Other,2010,,5
609713,Race,Black,2011,15.6,355
609713,Race,Other,2011,,2
609713,Race,Hispanic,2011,,1
609713,Race,White,2012,,1
609713,Race,Black,2012,16.0,253
609713,Race,Black,2013,14.9,253
609713,Race,Other,2013,,1
609713,Race,Hispanic,2013,,1
609713,Race,Black,2014,15.4,203
609713,Race,Hispanic,2015,,3
609713,Race,Black,2015,15.4,202
610384,Race,Black,2008,15.6,18
610384,Race,Hispanic,2008,16.1,66
610384,Race,Hispanic,2009,16.6,61
610384,Race,Other,2009,,2
610384,Race,Black,2009,14.7,18
610384,Race,Black,2010,15.6,13
610384,Race,Hispanic,2010,17.0,55
610384,Race,Asian / Pacific,2010,,1
610384,Race,Black,2011,16.3,12
610384,Race,Hispanic,2011,17.3,51
610384,Race,Hispanic,2012,17.4,91
610384,Race,Hispanic,2013,18.3,99
610384,Race,Black,2013,,5
610384,Race,Black,2014,,3
610384,Race,Hispanic,2014,18.3,98
610384,Race,Black,2015,,7
610384,Race,Hispanic,2015,19.0,100
610384,Race,Native American,2015,,1
400104,Race,Black,2013,,4
400104,Race,Native American,2013,,1
400104,Race,Hispanic,2013,16.7,130
400104,Race,White,2013,,2
400104,Race,Hispanic,2014,17.4,135
400104,Race,Black,2014,,8
400104,Race,White,2014,,3
400104,Race,Native American,2014,,1
400104,Race,Asian / Pacific,2014,,1
400104,Race,White,2015,,2
400104,Race,Black,2015,,8
400104,Race,Hispanic,2015,17.5,172
400164,Race,Hispanic,2014,15.3,21
400164,Race,Other,2014,,2
400164,Race,Black,2014,,1
400148,Race,Hispanic,2013,14.3,45
400148,Race,White,2013,,1
400148,Race,Black,2013,,1
400148,Race,Other,2014,,2
400148,Race,Hispanic,2014,14.2,24
400148,Race,White,2014,,1
400148,Race,Hispanic,2015,14.0,42
400148,Race,Black,2015,,1
400148,Race,Unknown Race,2015,,1
400148,Race,White,2015,,1
609783,Race,Black,2002,,2
609783,Race,Black,2003,,1
609783,Race,Black,2004,,2
609783,Race,Hispanic,2004,,2
609783,Race,Black,2005,,2
609783,Race,Black,2010,,3
609783,Race,Hispanic,2011,,1
609783,Race,Black,2011,,1
609783,Race,Hispanic,2013,,1
609783,Race,Hispanic,2014,,2
609783,Race,Black,2015,,1
800011,Race,White,2015,,6
800011,Race,Black,2015,,4
800011,Race,Other,2015,,0
800011,Race,Hispanic,2015,,2
609678,Race,Black,2001,19.6,73
609678,Race,Native American,2001,,1
609678,Race,White,2001,21.2,10
609678,Race,Hispanic,2001,20.4,56
609678,Race,Asian / Pacific,2001,,2
609678,Race,White,2002,22.4,21
609678,Race,Hispanic,2002,21.1,98
609678,Race,Asian / Pacific,2002,21.7,18
609678,Race,Other,2002,,1
609678,Race,Black,2002,21.3,79
609678,Race,Hispanic,2003,20.8,82
609678,Race,White,2003,23.5,47
609678,Race,Asian / Pacific,2003,22.0,19
609678,Race,Black,2003,21.2,88
609678,Race,Asian / Pacific,2004,22.7,14
609678,Race,Hispanic,2004,23.0,32
609678,Race,Black,2004,22.0,39
609678,Race,White,2004,25.0,20
609678,Race,Hispanic,2005,23.2,33
609678,Race,Black,2005,22.6,29
609678,Race,Native American,2005,,1
609678,Race,White,2005,25.1,55
609678,Race,Asian / Pacific,2005,22.5,26
609678,Race,White,2006,23.7,32
609678,Race,Asian / Pacific,2006,24.0,28
609678,Race,Other,2006,,5
609678,Race,Black,2006,20.2,61
609678,Race,Hispanic,2006,21.9,72
609678,Race,Asian / Pacific,2007,23.6,30
609678,Race,White,2007,24.7,48
609678,Race,Black,2007,23.4,41
609678,Race,Hispanic,2007,22.1,63
609678,Race,Other,2007,22.1,13
609678,Race,Other,2008,,9
609678,Race,White,2008,25.0,49
609678,Race,Native American,2008,,1
609678,Race,Asian / Pacific,2008,24.6,10
609678,Race,Black,2008,23.3,27
609678,Race,Hispanic,2008,24.2,45
609678,Race,Asian / Pacific,2009,23.7,20
609678,Race,Other,2009,,8
609678,Race,Hispanic,2009,23.8,55
609678,Race,White,2009,26.0,47
609678,Race,Native American,2009,,1
609678,Race,Black,2009,22.4,29
609678,Race,White,2010,26.7,52
609678,Race,Black,2010,22.1,37
609678,Race,Native American,2010,,2
609678,Race,Asian / Pacific,2010,26.2,28
609678,Race,Other,2010,25.1,16
609678,Race,Hispanic,2010,23.9,53
609678,Race,Asian / Pacific,2011,26.4,20
609678,Race,Hispanic,2011,24.0,70
609678,Race,White,2011,26.9,52
609678,Race,Other,2011,,4
609678,Race,Black,2011,22.9,42
609678,Race,Native American,2011,,2
609678,Race,Asian / Pacific,2012,25.2,33
609678,Race,Hispanic,2012,24.7,68
609678,Race,White,2012,27.0,62
609678,Race,Black,2012,23.5,56
609678,Race,Native American,2012,,1
609678,Race,Other,2012,,9
609678,Race,Asian / Pacific,2013,26.7,16
609678,Race,Hispanic,2013,25.5,62
609678,Race,Black,2013,24.2,49
609678,Race,White,2013,28.3,65
609678,Race,Other,2013,26.2,12
609678,Race,Native American,2013,,1
609678,Race,Native American,2014,,2
609678,Race,Hispanic,2014,26.2,56
609678,Race,White,2014,28.5,61
609678,Race,Asian / Pacific,2014,26.4,24
609678,Race,Other,2014,,7
609678,Race,Black,2014,24.7,56
609678,Race,Black,2015,23.8,47
609678,Race,Hispanic,2015,25.2,94
609678,Race,Other,2015,,5
609678,Race,Asian / Pacific,2015,27.0,28
609678,Race,White,2015,28.2,91
609764,Race,Hispanic,2001,15.2,214
609764,Race,Black,2001,,3
609764,Race,Hispanic,2002,14.8,215
609764,Race,Black,2002,,4
609764,Race,White,2002,,3
609764,Race,Asian / Pacific,2003,,1
609764,Race,Black,2003,,5
609764,Race,White,2003,,4
609764,Race,Hispanic,2003,14.9,213
609764,Race,Asian / Pacific,2004,,1
609764,Race,White,2004,,7
609764,Race,Black,2004,,4
609764,Race,Hispanic,2004,15.0,247
609764,Race,Asian / Pacific,2005,,3
609764,Race,Black,2005,16.7,36
609764,Race,White,2005,,3
609764,Race,Hispanic,2005,15.8,281
609764,Race,White,2006,,5
609764,Race,Black,2006,,3
609764,Race,Hispanic,2006,15.2,256
609764,Race,Hispanic,2007,15.8,224
609764,Race,Black,2007,,6
609764,Race,Asian / Pacific,2007,,1
609764,Race,White,2007,,4
609764,Race,White,2008,,1
609764,Race,Black,2008,,5
609764,Race,Asian / Pacific,2008,,3
609764,Race,Other,2008,,5
609764,Race,Hispanic,2008,15.7,295
609764,Race,Other,2009,15.4,10
609764,Race,Hispanic,2009,15.7,239
609764,Race,Black,2009,,7
609764,Race,Asian / Pacific,2009,,7
609764,Race,White,2009,,3
609764,Race,White,2010,,3
609764,Race,Black,2010,14.5,11
609764,Race,Asian / Pacific,2010,,3
609764,Race,Other,2010,,8
609764,Race,Hispanic,2010,16.0,285
609764,Race,Black,2011,15.5,11
609764,Race,Hispanic,2011,15.8,326
609764,Race,Asian / Pacific,2011,,5
609764,Race,White,2012,,5
609764,Race,Other,2012,,1
609764,Race,Black,2012,,4
609764,Race,Asian / Pacific,2012,,3
609764,Race,Hispanic,2012,16.4,354
609764,Race,Other,2013,,3
609764,Race,Black,2013,,4
609764,Race,Native American,2013,,2
609764,Race,White,2013,,8
609764,Race,Asian / Pacific,2013,13.5,11
609764,Race,Hispanic,2013,16.3,372
609764,Race,White,2014,,4
609764,Race,Native American,2014,,2
609764,Race,Asian / Pacific,2014,,3
609764,Race,Black,2014,16.0,13
609764,Race,Hispanic,2014,16.4,360
609764,Race,Other,2014,,1
609764,Race,Black,2015,15.4,11
609764,Race,Hispanic,2015,16.3,392
609764,Race,Other,2015,,2
609764,Race,Asian / Pacific,2015,,9
609764,Race,Native American,2015,,3
609764,Race,White,2015,,4
609762,Race,Black,2001,14.6,198
609762,Race,White,2002,,1
609762,Race,Black,2002,15.2,138
609762,Race,Native American,2003,,1
609762,Race,Black,2003,14.7,140
609762,Race,Black,2004,15.4,247
609762,Race,Hispanic,2005,,2
609762,Race,White,2005,,2
609762,Race,Black,2005,15.7,371
609762,Race,Other,2006,,5
609762,Race,Black,2006,12.6,35
609762,Race,Black,2007,15.6,301
609762,Race,Hispanic,2007,,3
609762,Race,Other,2007,15.1,20
609762,Race,Black,2008,15.1,304
609762,Race,Hispanic,2008,,1
609762,Race,Native American,2008,,1
609762,Race,White,2008,,1
609762,Race,Other,2009,,1
609762,Race,Black,2009,15.2,352
609762,Race,Asian / Pacific,2009,,1
609762,Race,Black,2010,15.1,232
609762,Race,Other,2010,,3
609762,Race,Black,2011,14.7,343
609762,Race,Other,2012,,1
609762,Race,Hispanic,2012,,1
609762,Race,Black,2012,15.6,248
609762,Race,Black,2013,15.0,243
609762,Race,Hispanic,2013,,2
609762,Race,Hispanic,2014,,1
609762,Race,Black,2014,15.0,232
609762,Race,Other,2014,,2
609762,Race,Black,2015,15.0,174
609715,Race,Asian / Pacific,2001,18.3,15
609715,Race,Black,2001,,8
609715,Race,White,2001,16.0,15
609715,Race,Hispanic,2001,14.9,327
609715,Race,Hispanic,2002,15.0,288
609715,Race,White,2002,14.8,15
609715,Race,Native American,2002,,1
609715,Race,Other,2002,,1
609715,Race,Black,2002,,4
609715,Race,Asian / Pacific,2002,15.5,28
609715,Race,Black,2003,,6
609715,Race,Hispanic,2003,15.0,277
609715,Race,White,2003,,9
609715,Race,Asian / Pacific,2003,17.2,21
609715,Race,Asian / Pacific,2004,16.4,24
609715,Race,Black,2004,15.5,23
609715,Race,Hispanic,2004,15.3,402
609715,Race,White,2004,17.1,21
609715,Race,White,2005,15.2,22
609715,Race,Asian / Pacific,2005,17.8,29
609715,Race,Hispanic,2005,15.8,395
609715,Race,Black,2005,15.6,18
609715,Race,White,2006,19.9,12
609715,Race,Black,2006,15.4,15
609715,Race,Hispanic,2006,16.0,448
609715,Race,Other,2006,16.7,13
609715,Race,Asian / Pacific,2006,18.1,33
609715,Race,Other,2007,18.6,13
609715,Race,Asian / Pacific,2007,19.5,39
609715,Race,Hispanic,2007,16.4,451
609715,Race,White,2007,17.7,22
609715,Race,Black,2007,17.1,16
609715,Race,White,2008,17.4,15
609715,Race,Other,2008,16.6,11
609715,Race,Hispanic,2008,16.5,428
609715,Race,Asian / Pacific,2008,19.0,72
609715,Race,Black,2008,15.8,20
609715,Race,Asian / Pacific,2009,19.9,51
609715,Race,White,2009,17.9,17
609715,Race,Black,2009,13.7,12
609715,Race,Hispanic,2009,16.7,494
609715,Race,Other,2009,17.2,18
609715,Race,White,2010,16.9,22
609715,Race,Black,2010,15.8,16
609715,Race,Other,2010,15.4,14
609715,Race,Hispanic,2010,17.2,495
609715,Race,Asian / Pacific,2010,18.8,62
609715,Race,Native American,2010,,1
609715,Race,Asian / Pacific,2011,19.6,70
609715,Race,White,2011,17.7,16
609715,Race,Black,2011,15.1,10
609715,Race,Other,2011,,3
609715,Race,Hispanic,2011,16.8,544
609715,Race,Native American,2011,,1
609715,Race,Other,2012,,2
609715,Race,Hispanic,2012,16.6,512
609715,Race,Asian / Pacific,2012,17.5,51
609715,Race,Black,2012,17.6,14
609715,Race,Native American,2012,,1
609715,Race,White,2012,,8
609715,Race,Hispanic,2013,16.6,503
609715,Race,Black,2013,16.5,10
609715,Race,Asian / Pacific,2013,18.6,94
609715,Race,Native American,2013,,5
609715,Race,Other,2013,,1
609715,Race,White,2013,18.2,15
609715,Race,White,2014,17.5,11
609715,Race,Hispanic,2014,16.6,440
609715,Race,Asian / Pacific,2014,17.4,86
609715,Race,Native American,2014,,1
609715,Race,Black,2014,,7
609715,Race,Asian / Pacific,2015,18.3,99
609715,Race,White,2015,16.2,13
609715,Race,Black,2015,17.0,14
609715,Race,Other,2015,,1
609715,Race,Native American,2015,,1
609715,Race,Hispanic,2015,16.8,417
609716,Race,Black,2001,,8
609716,Race,Hispanic,2001,13.7,232
609716,Race,White,2001,,6
609716,Race,Asian / Pacific,2001,,2
609716,Race,White,2002,,5
609716,Race,Black,2002,14.5,11
609716,Race,Asian / Pacific,2002,,1
609716,Race,Hispanic,2002,14.1,241
609716,Race,Asian / Pacific,2003,,1
609716,Race,White,2003,,4
609716,Race,Hispanic,2003,14.0,255
609716,Race,Native American,2003,,1
609716,Race,Black,2003,,6
609716,Race,Hispanic,2004,14.1,259
609716,Race,White,2004,,5
609716,Race,Native American,2004,,1
609716,Race,Black,2004,14.0,13
609716,Race,White,2005,,6
609716,Race,Black,2005,14.3,12
609716,Race,Asian / Pacific,2005,,3
609716,Race,Hispanic,2005,14.7,296
609716,Race,Hispanic,2006,14.7,225
609716,Race,Native American,2006,,2
609716,Race,White,2006,,8
609716,Race,Black,2006,14.6,16
609716,Race,Other,2006,,5
609716,Race,Asian / Pacific,2007,,1
609716,Race,Other,2007,,8
609716,Race,Black,2007,14.6,21
609716,Race,White,2007,17.9,11
609716,Race,Hispanic,2007,15.1,212
609716,Race,Hispanic,2008,15.2,291
609716,Race,Other,2008,,5
609716,Race,Native American,2008,,1
609716,Race,White,2008,,3
609716,Race,Black,2008,15.9,11
609716,Race,Black,2009,14.8,23
609716,Race,White,2009,,8
609716,Race,Other,2009,,4
609716,Race,Hispanic,2009,14.7,234
609716,Race,Other,2010,,4
609716,Race,Hispanic,2010,15.2,247
609716,Race,Black,2010,15.1,14
609716,Race,White,2010,,2
609716,Race,White,2011,,1
609716,Race,Hispanic,2011,14.9,234
609716,Race,Other,2011,15.2,20
609716,Race,Hispanic,2012,15.2,250
609716,Race,White,2012,,4
609716,Race,Other,2012,14.9,19
609716,Race,Black,2012,,1
609716,Race,Hispanic,2013,14.7,202
609716,Race,White,2013,,2
609716,Race,Other,2013,15.3,15
609716,Race,Black,2013,,8
609716,Race,Black,2014,15.0,11
609716,Race,Hispanic,2014,15.8,221
609716,Race,White,2014,,7
609716,Race,Asian / Pacific,2014,,1
609716,Race,Other,2014,,2
609716,Race,Native American,2014,,1
609716,Race,White,2015,,2
609716,Race,Hispanic,2015,15.6,126
609716,Race,Other,2015,,1
609716,Race,Native American,2015,,1
609716,Race,Black,2015,14.4,12
609718,Race,White,2001,16.3,110
609718,Race,Hispanic,2001,17.1,126
609718,Race,Native American,2001,,2
609718,Race,Black,2001,15.2,32
609718,Race,Asian / Pacific,2001,,5
609718,Race,Black,2002,14.7,26
609718,Race,Asian / Pacific,2002,18.5,11
609718,Race,Native American,2002,,1
609718,Race,Hispanic,2002,16.8,145
609718,Race,White,2002,17.4,111
609718,Race,Black,2003,15.1,37
609718,Race,Asian / Pacific,2003,,5
609718,Race,White,2003,17.5,95
609718,Race,Hispanic,2003,16.7,124
609718,Race,Native American,2003,,1
609718,Race,Hispanic,2004,16.0,134
609718,Race,White,2004,16.3,116
609718,Race,Black,2004,14.0,33
609718,Race,Black,2005,14.4,27
609718,Race,Asian / Pacific,2005,,2
609718,Race,Hispanic,2005,17.1,113
609718,Race,White,2005,17.5,117
609718,Race,White,2006,16.8,85
609718,Race,Other,2006,,6
609718,Race,Asian / Pacific,2006,,3
609718,Race,Black,2006,14.7,26
609718,Race,Hispanic,2006,16.4,99
609718,Race,Black,2007,14.3,32
609718,Race,Hispanic,2007,16.5,161
609718,Race,Other,2007,,8
609718,Race,White,2007,16.9,83
609718,Race,Black,2008,13.9,20
609718,Race,Other,2008,17.9,10
609718,Race,Hispanic,2008,16.5,141
609718,Race,White,2008,17.8,107
609718,Race,Asian / Pacific,2008,,5
609718,Race,Native American,2008,,3
609718,Race,Asian / Pacific,2009,,1
609718,Race,White,2009,16.9,122
609718,Race,Other,2009,17.6,15
609718,Race,Hispanic,2009,15.8,142
609718,Race,Black,2009,14.9,21
609718,Race,White,2010,17.0,100
609718,Race,Black,2010,14.0,32
609718,Race,Other,2010,17.4,17
609718,Race,Native American,2010,,1
609718,Race,Asian / Pacific,2010,,3
609718,Race,Hispanic,2010,16.2,185
609718,Race,Black,2011,14.9,33
609718,Race,Native American,2011,,3
609718,Race,Asian / Pacific,2011,,3
609718,Race,White,2011,18.2,95
609718,Race,Hispanic,2011,15.9,233
609718,Race,White,2012,19.5,91
609718,Race,Native American,2012,,4
609718,Race,Other,2012,,2
609718,Race,Black,2012,15.6,16
609718,Race,Asian / Pacific,2012,,5
609718,Race,Hispanic,2012,17.3,198
609718,Race,Native American,2013,,2
609718,Race,White,2013,18.3,85
609718,Race,Asian / Pacific,2013,,2
609718,Race,Black,2013,14.4,13
609718,Race,Other,2013,,2
609718,Race,Hispanic,2013,17.5,221
609718,Race,Asian / Pacific,2014,,2
609718,Race,Native American,2014,,1
609718,Race,White,2014,19.9,81
609718,Race,Black,2014,16.2,12
609718,Race,Other,2014,,2
609718,Race,Hispanic,2014,18.1,204
609718,Race,Hispanic,2015,18.3,217
609718,Race,Native American,2015,,1
609718,Race,Asian / Pacific,2015,,4
609718,Race,Black,2015,14.9,17
609718,Race,White,2015,19.7,87
609746,Race,Native American,2001,,1
609746,Race,Black,2001,18.8,213
609746,Race,Hispanic,2001,,6
609746,Race,White,2001,26.6,18
609746,Race,Asian / Pacific,2001,19.9,19
609746,Race,Other,2002,,2
609746,Race,White,2002,24.1,17
609746,Race,Asian / Pacific,2002,18.4,15
609746,Race,Native American,2002,,4
609746,Race,Hispanic,2002,,5
609746,Race,Black,2002,17.5,328
609746,Race,Black,2003,17.1,308
609746,Race,Other,2003,,1
609746,Race,Asian / Pacific,2003,,9
609746,Race,Hispanic,2003,,6
609746,Race,White,2003,23.2,18
609746,Race,Asian / Pacific,2004,,1
609746,Race,Black,2004,17.8,346
609746,Race,White,2004,,7
609746,Race,Hispanic,2004,,1
609746,Race,Hispanic,2005,,7
609746,Race,White,2005,,6
609746,Race,Asian / Pacific,2005,22.3,10
609746,Race,Black,2005,18.1,267
609746,Race,White,2006,,3
609746,Race,Asian / Pacific,2006,,3
609746,Race,Hispanic,2006,,9
609746,Race,Other,2006,,1
609746,Race,Black,2006,17.6,323
609746,Race,Hispanic,2007,,8
609746,Race,Asian / Pacific,2007,,8
609746,Race,White,2007,22.9,10
609746,Race,Other,2007,,1
609746,Race,Black,2007,18.2,317
609746,Race,Native American,2007,,1
609746,Race,Black,2008,18.5,272
609746,Race,Asian / Pacific,2008,22.3,16
609746,Race,Other,2008,,5
609746,Race,White,2008,,3
609746,Race,Hispanic,2008,,8
609746,Race,Black,2009,18.3,271
609746,Race,Hispanic,2009,,5
609746,Race,Asian / Pacific,2009,22.8,12
609746,Race,White,2009,,4
609746,Race,Other,2009,,6
609746,Race,Other,2010,,5
609746,Race,Black,2010,18.6,249
609746,Race,Asian / Pacific,2010,,7
609746,Race,Hispanic,2010,,7
609746,Race,White,2010,,6
609746,Race,Black,2011,18.8,315
609746,Race,Asian / Pacific,2011,,7
609746,Race,Other,2011,20.0,25
609746,Race,Native American,2011,,1
609746,Race,Hispanic,2011,19.7,16
609746,Race,White,2011,,9
609746,Race,Native American,2012,,3
609746,Race,Asian / Pacific,2012,22.1,28
609746,Race,Other,2012,19.1,28
609746,Race,Black,2012,19.0,281
609746,Race,White,2012,,8
609746,Race,Hispanic,2012,18.3,16
609746,Race,Hispanic,2013,20.6,13
609746,Race,White,2013,,1
609746,Race,Other,2013,19.9,21
609746,Race,Black,2013,18.4,273
609746,Race,Native American,2013,,1
609746,Race,Asian / Pacific,2013,22.1,10
609746,Race,Other,2014,,7
609746,Race,White,2014,,5
609746,Race,Hispanic,2014,20.9,11
609746,Race,Native American,2014,,1
609746,Race,Black,2014,19.1,323
609746,Race,Asian / Pacific,2014,21.1,14
609746,Race,White,2015,,3
609746,Race,Asian / Pacific,2015,,4
609746,Race,Black,2015,19.3,316
609746,Race,Hispanic,2015,21.8,18
609746,Race,Other,2015,,4
609751,Race,Black,2001,13.0,68
609751,Race,Hispanic,2001,,1
609751,Race,Asian / Pacific,2005,,8
609751,Race,White,2005,,2
609751,Race,Hispanic,2005,,7
609751,Race,Black,2005,18.6,175
609751,Race,Other,2006,18.2,14
609751,Race,Black,2006,18.6,197
609751,Race,White,2006,,3
609751,Race,Asian / Pacific,2006,17.8,12
609751,Race,Hispanic,2006,,4
609751,Race,Hispanic,2007,,3
609751,Race,Black,2007,19.6,197
609751,Race,Asian / Pacific,2007,,8
609751,Race,White,2007,,4
609751,Race,Hispanic,2008,,2
609751,Race,Other,2008,,1
609751,Race,Black,2008,19.5,168
609751,Race,White,2008,,1
609751,Race,Asian / Pacific,2008,,6
